"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include_bmat","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname"
"KOR",2010,2011,2010.5,9163,75,75,NA,75,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: KOSTAT 2010-2013","From country consultation in 2015. Daejeon: Vital Statistics Division of Statistics Korea (KOSTAT); 2015.",1.68623481781377,TRUE,75,9163,0.00818509221870566,NA,"inq","maternal",74,9089,9163,9163,1,74,9163,9163,"overlapoutvr.singleyrs"
"KOR",2011,2012,2011.5,8577,85,85,NA,85,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: KOSTAT 2010-2013","From country consultation in 2015. Daejeon: Vital Statistics Division of Statistics Korea (KOSTAT); 2015.",1.69038234134805,TRUE,85,8577,0.0099102250204034,NA,"inq","maternal",81,8496,8577,8577,1,81,8577,8577,"overlapoutvr.singleyrs"
"KOR",2012,2013,2012.5,8042,55,55,NA,55,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: KOSTAT 2010-2013","From country consultation in 2015. Daejeon: Vital Statistics Division of Statistics Korea (KOSTAT); 2015.",1.62235222917087,TRUE,55,8042,0.00683909475254912,NA,"inq","maternal",48,7994,8042,8042,1,48,8042,8042,"overlapoutvr.singleyrs"
"KOR",2013,2014,2013.5,7814,51,51,NA,51,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: KOSTAT 2010-2013","From country consultation in 2015. Daejeon: Vital Statistics Division of Statistics Korea (KOSTAT); 2015.",1.68260120585702,TRUE,51,7814,0.006526746864602,NA,"inq","maternal",50,7764,7814,7814,1,50,7814,7814,"overlapoutvr.singleyrs"
"MDA",2006,2009,2007.5,NA,29,29,NA,29,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","The Moldovan experience of maternal deaths reviews, 2006-2008","Hodorogea S, Friptu V. The Moldovan experience of maternal deaths reviews. BJOG. 2014;121(Suppl. 4):81-5. doi: 10.1111/1471-0528.12945.",0.921765485887479,FALSE,29,4866,0.00595972050965886,NA,"inq","maternal",28,4838,5245,4866,0.928733031674208,6,1642,1768,"overlapoutvr.multipleyrs"
"MYS",1992,1993,1992.5,NA,251,246,251,246,251,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,FALSE,251,5524,0.0454380883417813,NA,"inq","maternal",251,5199,5540,5450,0.983754512635379,251,5450,5540,"overlapoutvr.singleyrs"
"MYS",1993,1994,1993.5,NA,246,245,246,245,246,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,FALSE,246,5547,0.0443482963764197,NA,"inq","maternal",246,5273,5541,5519,0.996029597545569,246,5519,5541,"overlapoutvr.singleyrs"
"MYS",1994,1995,1994.5,NA,208,208,208,208,208,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,TRUE,208,5540,0.0375451263537906,NA,"inq","maternal",208,5164,5372,5372,1,208,5372,5372,"overlapoutvr.singleyrs"
"MYS",1995,1996,1995.5,NA,251,251,251,251,251,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,TRUE,251,5617,0.0446857753249065,NA,"inq","maternal",251,5544,5795,5795,1,251,5795,5795,"overlapoutvr.singleyrs"
"MYS",1996,1997,1996.5,NA,220,220,220,220,220,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 1995-1996","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 1995-1996. Putrajaya: Ministry of Health [Malaysia]; 2000.",1,TRUE,220,5707,0.0385491501664622,NA,"inq","maternal",220,6808,7028,7028,1,220,7028,7028,"overlapoutvr.singleyrs"
"MYS",2006,2007,2006.5,NA,127,118,127,118,127,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 2006-2008","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 2006-2008. Putrajaya: Ministry of Health - Division of Family Health Development [Malaysia]; 2009.",1,FALSE,127,6332,0.020056854074542,NA,"inq","maternal",127,6475,7052,6602,0.936188315371526,127,6602,7052,"overlapoutvr.singleyrs"
"MYS",2007,2008,2007.5,NA,136,126,136,126,136,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 2006-2008","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 2006-2008. Putrajaya: Ministry of Health - Division of Family Health Development [Malaysia]; 2009.",1,FALSE,136,6406,0.0212300967842648,NA,"inq","maternal",136,6519,7178,6655,0.92713847868487,136,6655,7178,"overlapoutvr.singleyrs"
"MYS",2008,2009,2008.5,NA,133,121,133,121,133,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","CEMD 2006-2008","Report on the Confidential Enquiries into Maternal Deaths in Malaysia 2006-2008. Putrajaya: Ministry of Health - Division of Family Health Development [Malaysia]; 2009.",1,FALSE,133,6477,0.020534197931141,NA,"inq","maternal",133,6630,7375,6763,0.917016949152542,133,6763,7375,"overlapoutvr.singleyrs"
"NLD",1993,1994,1993.5,NA,27,27,NA,27,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Rise in maternal mortality in the Netherlands","Schutte JM, Steegers EA, Schuitemaker NW, Santema JG, de Boer K, Pel M, Vermeulen G, Visser W, van Roosmalen J. Rise in maternal mortality in the Netherlands.; Netherlands Maternal Mortality Committee.

BJOG. 2010 Mar;117(4):399-406. doi: 10.1111/j.1471-0528.2009.02382.x. Epub 2009 Nov 26.",0.995480566435673,TRUE,27,3304,0.00817191283292978,NA,"inq","maternal",16,3288,3304,3304,1,16,3304,3304,"overlapoutvr.singleyrs"
"NLD",1994,1995,1994.5,NA,10,10,NA,10,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.995525059665871,TRUE,10,3337,0.00299670362601139,NA,"inq","maternal",12,3325,3337,3337,1,12,3337,3337,"overlapoutvr.singleyrs"
"NLD",1995,1996,1995.5,NA,21,21,NA,21,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.992621015348288,TRUE,21,3363,0.00624442462087422,NA,"inq","maternal",14,3349,3363,3363,1,14,3363,3363,"overlapoutvr.singleyrs"
"NLD",1996,1997,1996.5,NA,32,32,NA,32,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.994051160023795,TRUE,32,3342,0.00957510472770796,NA,"inq","maternal",23,3319,3342,3342,1,23,3342,3342,"overlapoutvr.singleyrs"
"NLD",1997,1998,1997.5,NA,18,18,NA,18,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.99253508510003,TRUE,18,3324,0.00541516245487365,NA,"inq","maternal",15,3309,3324,3324,1,15,3324,3324,"overlapoutvr.singleyrs"
"NLD",1998,1999,1998.5,NA,31,31,NA,31,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.992485911083281,TRUE,31,3170,0.00977917981072555,NA,"inq","maternal",23,3147,3170,3170,1,23,3170,3170,"overlapoutvr.singleyrs"
"NLD",1999,2000,1999.5,NA,32,32,NA,32,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.990858153936892,TRUE,32,3360,0.00952380952380952,NA,"inq","maternal",19,3341,3360,3360,1,19,3360,3360,"overlapoutvr.singleyrs"
"NLD",2000,2001,2000.5,NA,33,33,NA,33,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.990579923461878,TRUE,33,3365,0.00980683506686478,NA,"inq","maternal",17,3348,3365,3365,1,17,3365,3365,"overlapoutvr.singleyrs"
"NLD",2001,2002,2001.5,NA,24,24,NA,24,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.990853658536585,TRUE,24,3250,0.00738461538461538,NA,"inq","maternal",14,3236,3250,3250,1,14,3250,3250,"overlapoutvr.singleyrs"
"NLD",2002,2003,2002.5,NA,33,33,NA,33,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.987518573551263,TRUE,33,3323,0.00993078543484803,NA,"inq","maternal",19,3304,3323,3323,1,19,3323,3323,"overlapoutvr.singleyrs"
"NLD",2003,2004,2003.5,NA,19,19,NA,19,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.985692541856925,TRUE,19,3238,0.00586781964175417,NA,"inq","maternal",7,3231,3238,3238,1,7,3238,3238,"overlapoutvr.singleyrs"
"NLD",2004,2005,2004.5,NA,17,17,NA,17,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.985275288092189,TRUE,17,3078,0.0055230669265757,NA,"inq","maternal",10,3068,3078,3078,1,10,3078,3078,"overlapoutvr.singleyrs"
"NLD",2005,2006,2005.5,NA,25,25,NA,25,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.98414271555996,TRUE,25,2979,0.00839207787848271,NA,"inq","maternal",16,2963,2979,2979,1,16,2979,2979,"overlapoutvr.singleyrs"
"NLD",2006,2007,2006.5,NA,24,24,NA,24,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.982887700534759,TRUE,24,2757,0.00870511425462459,NA,"inq","maternal",15,2742,2757,2757,1,15,2757,2757,"overlapoutvr.singleyrs"
"NLD",2007,2008,2007.5,NA,15,15,NA,15,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.982195845697329,TRUE,15,2648,0.00566465256797583,NA,"inq","maternal",9,2639,2648,2648,1,9,2648,2648,"overlapoutvr.singleyrs"
"NLD",2008,2009,2008.5,NA,16,16,NA,16,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.983240223463687,TRUE,16,2640,0.00606060606060606,NA,"inq","maternal",8,2632,2640,2640,1,8,2640,2640,"overlapoutvr.singleyrs"
"NLD",2009,2010,2009.5,NA,10,10,NA,10,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.982771822358346,TRUE,10,2567,0.00389559797428905,NA,"inq","maternal",9,2558,2567,2567,1,9,2567,2567,"overlapoutvr.singleyrs"
"NLD",2010,2011,2010.5,NA,10,10,NA,10,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Confidential enquiry 1993-2010","The Dutch Maternal Mortality Committee (MMC) from the Netherlands Society of Obstetrics and Gynaecology [e-mail, 22 August 2013].",0.98194501436192,TRUE,10,2393,0.00417885499373172,NA,"inq","maternal",4,2389,2393,2393,1,4,2393,2393,"overlapoutvr.singleyrs"
"NZL",2006,2007,2006.5,NA,8,8,NA,8,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.00857843137255,TRUE,8,823,0.00972053462940462,NA,"inq","maternal",7,816,823,823,1,7,823,823,"overlapoutvr.singleyrs"
"NZL",2007,2008,2007.5,NA,9,9,NA,9,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.00844390832328,TRUE,9,836,0.0107655502392345,NA,"inq","maternal",13,823,836,836,1,13,836,836,"overlapoutvr.singleyrs"
"NZL",2008,2009,2008.5,NA,5,5,NA,5,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.02544529262087,TRUE,5,806,0.00620347394540943,NA,"inq","maternal",6,800,806,806,1,6,806,806,"overlapoutvr.singleyrs"
"NZL",2009,2010,2009.5,NA,11,11,NA,11,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.02205882352941,TRUE,11,834,0.013189448441247,NA,"inq","maternal",10,824,834,834,1,10,834,834,"overlapoutvr.singleyrs"
"NZL",2010,2011,2010.5,NA,5,5,NA,5,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.02091020910209,TRUE,5,830,0.00602409638554217,NA,"inq","maternal",5,825,830,830,1,5,830,830,"overlapoutvr.singleyrs"
"NZL",2011,2012,2011.5,NA,6,6,NA,6,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.03933253873659,TRUE,6,872,0.00688073394495413,NA,"inq","maternal",7,865,872,872,1,7,872,872,"overlapoutvr.singleyrs"
"NZL",2012,2013,2012.5,NA,7,7,NA,7,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC).  Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.03192848020434,TRUE,7,808,0.00866336633663366,NA,"inq","maternal",7,801,808,808,1,7,808,808,"overlapoutvr.singleyrs"
"NZL",2013,2014,2013.5,NA,8,8,NA,8,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC). Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1.00557103064067,TRUE,8,722,0.0110803324099723,NA,"inq","maternal",10,712,722,722,1,10,722,722,"overlapoutvr.singleyrs"
"NZL",2014,2015,2014.5,NA,2,2,2,2,2,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC). Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1,TRUE,2,665,0.00300751879699248,NA,"inq","maternal",3,668,671,671,1,3,671,671,"overlapoutvr.singleyrs"
"NZL",2015,2016,2015.5,NA,6,6,6,6,6,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Reporting mortality and morbidity 2015","Perinatal and Maternal Mortality Review Committee (PMMRC). Eleventh Annual Report of the Perinatal and Maternal Mortality Review Committee. Reporting mortality and morbidity 2015. Wellington: Health Quality & Safety Commission [New Zealand]; 2017.",1,TRUE,6,732,0.00819672131147541,NA,"inq","maternal",6,748,754,754,1,6,754,754,"overlapoutvr.singleyrs"
"PRT",2001,2002,2001.5,NA,13,13,13,13,13,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,TRUE,13,2358,0.00551314673452078,NA,"inq","maternal",6,2398,2404,2404,1,6,2404,2404,"overlapoutvr.singleyrs"
"PRT",2002,2003,2002.5,NA,11,11,11,11,11,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,TRUE,11,2278,0.004828797190518,NA,"inq","maternal",8,2303,2311,2311,1,8,2311,2311,"overlapoutvr.singleyrs"
"PRT",2003,2004,2003.5,NA,7,7,7,7,7,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,TRUE,7,2217,0.0031574199368516,NA,"inq","maternal",7,2244,2251,2251,1,7,2251,2251,"overlapoutvr.singleyrs"
"PRT",2007,2008,2007.5,NA,8,8,8,8,8,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","How many maternal deaths are there in Portugal? 2001-2007","Gomes, MC, Ventura MT, Nunes RS. How many maternal deaths are there in Portugal? J Matern Fetal Neonatal Med. 2012;25(10):1975-9. doi: 10.3109/14767058.2012.668587.",1,TRUE,8,1925,0.00415584415584416,NA,"inq","maternal",5,1949,1954,1954,1,5,1954,1954,"overlapoutvr.singleyrs"
"PRY",2015,2016,2015.5,354,95,95,NA,95,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Búsqueda Intenciones y Reclasificación de Muertes Maternas en Paraguay, 2015","Búsqueda Intenciones y Reclasificación de Muertes Maternas en Paraguay. Informe 2015. Asunción: Ministerio de Salud Pública y Bienestar Social; 2016 (in Spanish).",1.15044247787611,TRUE,95,2080,0.0456730769230769,NA,"inq","maternal",93,1987,2080,2080,1,93,2080,2080,"overlapoutvr.singleyrs"
"PRY",2016,2017,2016.5,540,96,96,NA,96,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation 2019","Information retrieved during WHO country consultation 2019",1.27674672489083,TRUE,96,2339,0.0410431808465156,NA,"inq","maternal",92,2247,2339,2339,1,92,2339,2339,"overlapoutvr.singleyrs"
"SGP",1990,1996,1993,NA,22,22,NA,22,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","A review of Maternal Mortality as Reflected by Coronial Casework from 1990 to 1999","Lau G. Are Maternal Deaths on the Ascent in Singapore? A review of Maternal Mortality as Reflected by Coronial Casework from 1990 to 1999. Ann Acad Med Singapore. 2002;31(3):261–75.",0.78052805280528,FALSE,22,3784,0.00581395348837209,NA,"inq","maternal",13,3771,4830,3784,0.755305867665418,3,605,801,"overlapoutvr.multipleyrs"
"SGP",1996,2000,1998,NA,28,28,NA,28,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","A review of Maternal Mortality as Reflected by Coronial Casework from 1990 to 1999","Lau G. Are Maternal Deaths on the Ascent in Singapore? A review of Maternal Mortality as Reflected by Coronial Casework from 1990 to 1999. Ann Acad Med Singapore. 2002;31(3):261–75.",0.72766323024055,FALSE,28,2541,0.0110192837465565,NA,"inq","maternal",10,2531,3457,2541,0.733015494636472,5,615,839,"overlapoutvr.multipleyrs"
"SLV",2005,2007,2006,NA,82,61,82,61,82,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","RAMOS 2005-2006","Línea de base de mortalidad materna en El Salvador Junio 2005 - Mayo 2006. Sistema activo de vigilancia epidemiológica de la mortalidad materna. San Salvador: Ministerio de Salud Pública y Asistencia Social; 2006 (in Spanish).",1,FALSE,82,5503,0.0149009631110303,NA,"inq","maternal",23,2125,2859,2146,0.745901639344262,12,1056,1416,"overlapoutvr.multipleyrs"
"SUR",2010,2011,2010.5,NA,15,10,15,10,15,NA,216,NA,8,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Maternal mortality audit in Suriname between 2010 and 2014","Kodan LR, Verschueren KJC, van Roosmalen J, Kanhai HHH, Bloemenkamp KWM. Maternal mortality audit in Suriname between 2010 and 2014, a reproductive age mortality survey. BMC Pregnancy Childbirth. 2017;17:275. doi: 10.1186/s12884-017-1466-6.",1,FALSE,15,309,0.0485436893203883,NA,"inq","maternal",6,224,316,230,0.727848101265823,6,230,316,NA
"SUR",2011,2012,2011.5,NA,14,9,14,9,14,NA,216,NA,8,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Maternal mortality audit in Suriname between 2010 and 2014","Kodan LR, Verschueren KJC, van Roosmalen J, Kanhai HHH, Bloemenkamp KWM. Maternal mortality audit in Suriname between 2010 and 2014, a reproductive age mortality survey. BMC Pregnancy Childbirth. 2017;17:275. doi: 10.1186/s12884-017-1466-6.",1,FALSE,14,306,0.0457516339869281,NA,"inq","maternal",7,224,326,231,0.708588957055215,7,231,326,NA
"SUR",2012,2013,2012.5,NA,7,5,7,5,7,NA,193,NA,5,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Maternal mortality audit in Suriname between 2010 and 2014","Kodan LR, Verschueren KJC, van Roosmalen J, Kanhai HHH, Bloemenkamp KWM. Maternal mortality audit in Suriname between 2010 and 2014, a reproductive age mortality survey. BMC Pregnancy Childbirth. 2017;17:275. doi: 10.1186/s12884-017-1466-6.",1,FALSE,7,304,0.0230263157894737,NA,"inq","maternal",2,198,278,200,0.719424460431655,2,200,278,NA
"SUR",2013,2014,2013.5,NA,13,9,13,9,13,NA,192,NA,10,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Maternal mortality audit in Suriname between 2010 and 2014","Kodan LR, Verschueren KJC, van Roosmalen J, Kanhai HHH, Bloemenkamp KWM. Maternal mortality audit in Suriname between 2010 and 2014, a reproductive age mortality survey. BMC Pregnancy Childbirth. 2017;17:275. doi: 10.1186/s12884-017-1466-6.",1,FALSE,13,303,0.0429042904290429,NA,"inq","maternal",11,202,298,213,0.714765100671141,11,213,298,NA
"SUR",2014,2015,2014.5,NA,16,11,16,11,16,NA,204,NA,11,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Maternal mortality audit in Suriname between 2010 and 2014","Kodan LR, Verschueren KJC, van Roosmalen J, Kanhai HHH, Bloemenkamp KWM. Maternal mortality audit in Suriname between 2010 and 2014, a reproductive age mortality survey. BMC Pregnancy Childbirth. 2017;17:275. doi: 10.1186/s12884-017-1466-6.",1,FALSE,16,302,0.0529801324503311,NA,"inq","maternal",7,215,317,222,0.700315457413249,7,222,317,NA
"SWE",1988,2008,1998,NA,123,123,NA,123,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maternal mortality in Sweden 1988–2007","Esscher A, Högberg U, Haglund B, Essén B. Maternal mortality in Sweden 1988–2007: more deaths than officially reported. Acta Obstet Gynecol Scand. 2013;92:40-6. doi: 10.1111/aogs.12037.",1.00584036340039,TRUE,123,27900,0.00440860215053763,NA,"inq","maternal",75,27825,27900,27900,1,6,1325,1325,"overlapoutvr.multipleyrs"
